mu.R,mu.py,k.R,k.py,mean.n_try,var.n_try,p.20,graph.type,prob_epi,n,graph.var,corr.var,b.var,t.var.ratio,mean.var.ratio
NA,2.1451342281879193,NA,1.2613317144498275,196.98333333333332,97765.77453433417,0.5669730152522487,Negative Binomial,0.004,209,64,0,15,0.0549127,8
NA,3.265587044534413,NA,1.0883688358476593,3.9966666666666666,10.47204892966361,0.575192164641706,Negative Binomial,0.235,210,64,1,15,0.0549127,8
NA,NA,NA,NA,0,0,NA,Negative Binomial,0,211,64,0,17,0.04972932,8
NA,3.1238170347003154,NA,0.9921754440466857,4.333333333333333,13.386711148179037,0.5944206008583691,Negative Binomial,0.243,212,64,1,17,0.04972932,8
NA,NA,NA,NA,0,0,NA,Negative Binomial,0,213,64,0,19,0.04521718,8
NA,2.6080066722268556,NA,1.202831824645524,4.883333333333334,17.177370030581038,0.5639590661976335,Negative Binomial,0.226,214,64,1,19,0.04521718,8
NA,NA,NA,NA,0,0,NA,Negative Binomial,0,215,64,0,21,0.0414949,8
NA,2.8451151707704527,NA,0.9686399902195173,5.91,29.166205170975815,0.6037828029034059,Negative Binomial,0.154,216,64,1,21,0.0414949,8
NA,NA,NA,NA,0,0,NA,Negative Binomial,0,217,64,0,23,0.03825944,8
NA,2.6507666098807494,NA,1.1579390916644032,6.3566666666666665,30.508212399221573,0.578245501285347,Negative Binomial,0.144,218,64,1,23,0.03825944,8
NA,NA,NA,NA,0,0,NA,Negative Binomial,0,219,64,0,25,0.0357363,8
NA,2.676348547717842,NA,1.2393727560191137,6.51,34.42525437864887,0.5573643410852713,Negative Binomial,0.122,220,64,1,25,0.0357363,8
NA,NA,NA,NA,0,0,NA,Negative Binomial,0,221,64,0,27,0.03324964,8
NA,2.5449050086355784,NA,1.2324845490582514,8.403333333333334,69.70541006394217,0.5635391923990499,Negative Binomial,0.103,222,64,1,27,0.03324964,8
NA,NA,NA,NA,0,0,NA,Negative Binomial,0,223,64,0,29,0.03111772,8
NA,2.4240343347639484,NA,1.3001110954115451,10.34,99.96103419516264,0.5570113314447592,Negative Binomial,0.108,224,64,1,29,0.03111772,8
NA,3.953857245854362,NA,0.9848613213581986,2.0166666666666666,2.064776202390881,0.587572939460248,Negative Binomial,0.453,225,72,0,3,0.15044462,9
NA,10.766249495357288,NA,0.8373720818583026,1.7933333333333332,1.4051264943008062,0.5809209539523024,Negative Binomial,0.52,226,72,1,3,0.15044462,9
NA,2.9679802955665027,NA,1.1185610089810365,2.6866666666666665,5.052699471782041,0.5763485477178423,Negative Binomial,0.313,227,72,0,5,0.11912856,9
NA,7.089315997738836,NA,0.8250346984559563,2.3133333333333335,2.5305977203224908,0.5870743959811817,Negative Binomial,0.498,228,72,1,5,0.11912856,9
NA,2.5154811715481173,NA,1.274141328411991,4.333333333333333,12.152349179872116,0.5615435795076513,Negative Binomial,0.253,229,72,0,7,0.0975731,9
NA,6.008739076154806,NA,0.7842284840363991,2.3866666666666667,3.7202557686961355,0.614507583627675,Negative Binomial,0.357,230,72,1,7,0.0975731,9
NA,2.51735817104149,NA,1.2731276332331418,5.756666666666667,26.31271615234918,0.560376723847965,Negative Binomial,0.178,231,72,0,9,0.08201116,9
NA,4.983149708360337,NA,0.777905813171235,2.73,4.767739783152627,0.626381844193003,Negative Binomial,0.353,232,72,1,9,0.08201116,9
NA,2.3226079593564775,NA,1.2529755881411337,9.583333333333334,74.28495968862941,0.5595151294203426,Negative Binomial,0.102,233,72,0,11,0.07032651,9
NA,4.428846153846154,NA,0.8292346783631681,3.4433333333333334,7.813299972199054,0.6069981183962947,Negative Binomial,0.306,234,72,1,11,0.07032651,9
NA,2.2489451476793247,NA,1.1336348611957576,20.253333333333334,358.694734500973,0.5863039399624765,Negative Binomial,0.027,235,72,0,13,0.06202945,9
NA,3.7161339421613393,NA,0.9083564959244025,3.4633333333333334,7.701740339171532,0.6096661888183493,Negative Binomial,0.254,236,72,1,13,0.06202945,9
NA,2.2193784277879343,NA,1.3846015353930674,76.14,7367.760200166806,0.5553953871499177,Negative Binomial,0,237,72,0,15,0.0549127,9
NA,3.527646129541864,NA,1,3.98,10.988757297748123,0.5905732198835647,Negative Binomial,0.223,238,72,1,15,0.0549127,9
NA,2.384033613445378,NA,1.2449086484663014,773.6766666666666,2709339.775268279,0.5736693690518153,Negative Binomial,0,239,72,0,17,0.04972932,9
NA,3.4615987460815045,NA,0.9223747073136026,4.306666666666667,17.520556018904642,0.606237265112067,Negative Binomial,0.239,240,72,1,17,0.04972932,9
NA,NA,NA,NA,0,0,NA,Negative Binomial,0,241,72,0,19,0.04521718,9
NA,3.2552204176334105,NA,0.8227712910004202,5.053333333333334,18.28572699471782,0.6275243525778095,Negative Binomial,0.174,242,72,1,19,0.04521718,9
NA,NA,NA,NA,0,0,NA,Negative Binomial,0,243,72,0,21,0.0414949,9
NA,3.146230007616146,NA,0.9503470290297292,5.776666666666666,23.533066444259106,0.5978576615831518,Negative Binomial,0.18,244,72,1,21,0.0414949,9
NA,NA,NA,NA,0,0,NA,Negative Binomial,0,245,72,0,23,0.03825944,9
NA,3.005559968228753,NA,0.8614925427323535,6.23,28.741050875729776,0.6020084566596194,Negative Binomial,0.159,246,72,1,23,0.03825944,9
NA,NA,NA,NA,0,0,NA,Negative Binomial,0,247,72,0,25,0.0357363,9
NA,2.9099249374478733,NA,1.110503088023831,7.05,47.340283569641365,0.5778876468902264,Negative Binomial,0.151,248,72,1,25,0.0357363,9
NA,NA,NA,NA,0,0,NA,Negative Binomial,0,249,72,0,27,0.03324964,9
NA,2.8392709196354597,NA,0.986092587046897,8.16,66.50315262718932,0.5818500145900204,Negative Binomial,0.159,250,72,1,27,0.03324964,9
NA,NA,NA,NA,0,0,NA,Negative Binomial,0,251,72,0,29,0.03111772,9
NA,2.7724028548770816,NA,0.971264332239825,9.48,121.31069224353628,0.5914616704805492,Negative Binomial,0.082,252,72,1,29,0.03111772,9
NA,4.340968586387435,NA,0.8578808330840476,2.08,2.0686572143452877,0.5975048997437057,Negative Binomial,0.488,253,80,0,3,0.15044462,10
NA,10.441776166742184,NA,0.7934275784210718,1.9033333333333333,1.6820572699471783,0.5931655456715123,Negative Binomial,0.507,254,80,1,3,0.15044462,10
NA,3.2164685908319184,NA,1.0083653537986512,3.046666666666667,6.236352515985543,0.5938902084982846,Negative Binomial,0.361,255,80,0,5,0.11912856,10
NA,7.4891186071817195,NA,0.7567146747307926,2.1766666666666667,2.340739505143175,0.6157101343988376,Negative Binomial,0.404,256,80,1,5,0.11912856,10
NA,2.7079510703363914,NA,1.0375832639299882,3.816666666666667,11.852932999721991,0.5837803500846979,Negative Binomial,0.236,257,80,0,7,0.0975731,10
NA,6.334554334554334,NA,0.7666493720123693,2.3833333333333333,3.245760355852099,0.6169043947571319,Negative Binomial,0.384,258,80,1,7,0.0975731,10
NA,2.3674649050371595,NA,1.2325989465591425,6.183333333333334,38.28829580205727,0.5634809905824905,Negative Binomial,0.16,259,80,0,9,0.08201116,10
NA,5.036301369863014,NA,0.9349734203052352,2.77,5.228123436196831,0.5883652930776554,Negative Binomial,0.368,260,80,1,9,0.08201116,10
NA,2.2626766417290107,NA,1.0774430733820644,10.606666666666667,115.86184042257437,0.5913850110213079,Negative Binomial,0.06,261,80,0,11,0.07032651,10
NA,4.510118632240056,NA,0.8552115102343796,3.22,5.89651376146789,0.6119449172211048,Negative Binomial,0.31,262,80,1,11,0.07032651,10
NA,2.3908045977011496,NA,1.3964341161754346,17.953333333333333,284.08122324159024,0.5404955621301775,Negative Binomial,0.036,263,80,0,13,0.06202945,10
NA,3.9107391910739193,NA,0.8595426768931849,3.5733333333333333,9.172265777036419,0.6106009272467903,Negative Binomial,0.311,264,80,1,13,0.06202945,10
NA,2.242424242424242,NA,1.0807349080598403,58.76,5535.862285237698,0.58327246165084,Negative Binomial,0.008,265,80,0,15,0.0549127,10
NA,3.6511627906976742,NA,0.8084087037088361,4.243333333333333,15.470347511815401,0.6177813163481953,Negative Binomial,0.266,266,80,1,15,0.0549127,10
NA,2.2815450643776822,NA,1.0709947366450971,530.52,919901.9078565472,0.5872836719337848,Negative Binomial,0,267,80,0,17,0.04972932,10
NA,3.451183431952663,NA,0.8880115306329498,4.21,13.176880733944953,0.6008894127732534,Negative Binomial,0.224,268,80,1,17,0.04972932,10
NA,NA,NA,NA,0,0,NA,Negative Binomial,0,269,80,0,19,0.04521718,10
NA,3.2828843106180665,NA,0.9732327233811658,4.98,20.263152627189324,0.5867728699010379,Negative Binomial,0.174,270,80,1,19,0.04521718,10
NA,NA,NA,NA,0,0,NA,Negative Binomial,0,271,80,0,21,0.0414949,10
NA,3.222413793103448,NA,1.0462361412011014,5.286666666666667,18.206327495134836,0.5826645264847512,Negative Binomial,0.231,272,80,1,21,0.0414949,10
NA,NA,NA,NA,0,0,NA,Negative Binomial,0,273,80,0,23,0.03825944,10
NA,2.996031746031746,NA,0.9935914031287248,6.163333333333333,31.202657770364194,0.5950993377483443,Negative Binomial,0.172,274,80,1,23,0.03825944,10
NA,NA,NA,NA,0,0,NA,Negative Binomial,0,275,80,0,25,0.0357363,10
NA,2.703125,NA,0.9458083177341347,7.046666666666667,43.954450931331664,0.59371387283237,Negative Binomial,0.174,276,80,1,25,0.0357363,10
NA,NA,NA,NA,0,0,NA,Negative Binomial,0,277,80,0,27,0.03324964,10
NA,2.7734439834024895,NA,1.042215748843154,8.81,76.98472060050042,0.5949281867145422,Negative Binomial,0.16,278,80,1,27,0.03324964,10
NA,NA,NA,NA,0,0,NA,Negative Binomial,0,279,80,0,29,0.03111772,10
NA,2.707070707070707,NA,1.1349263566891916,8.046666666666667,44.54160689463442,0.5713619402985075,Negative Binomial,0.084,280,80,1,29,0.03111772,10
NA,4.35021398002853,NA,0.9375364566055568,2.06,2.3583653044203503,0.5915723889162158,Negative Binomial,0.489,281,88,0,3,0.15044462,11
NA,11.30693950177936,NA,0.7459698557355207,1.88,1.700350291909925,0.5964572350302935,Negative Binomial,0.571,282,88,1,3,0.15044462,11
NA,3.5712132629992466,NA,0.8465465144294272,2.81,5.878798999165972,0.619645494830133,Negative Binomial,0.319,283,88,0,5,0.11912856,11
NA,9.319978914074856,NA,0.7301055711672377,2.13,2.7287072560467056,0.6099830316742082,Negative Binomial,0.389,284,88,1,5,0.11912856,11
NA,2.8984641638225255,NA,1.0359054998262063,3.9466666666666668,10.11224909646928,0.5896379158080659,Negative Binomial,0.26,285,88,0,7,0.0975731,11
NA,7.658578856152513,NA,0.686768672706015,2.4266666666666667,3.2540005560189047,0.6399449347514521,Negative Binomial,0.381,286,88,1,7,0.0975731,11
NA,2.599836333878887,NA,0.9668792354588185,5.466666666666667,32.64275785376703,0.5926975133774001,Negative Binomial,0.209,287,88,0,9,0.08201116,11
NA,6.2004530011325025,NA,0.7260674120154427,3.066666666666667,5.893800389213233,0.6252054794520548,Negative Binomial,0.338,288,88,1,9,0.08201116,11
NA,2.4318374259102455,NA,1.0466310082707102,7.743333333333333,60.287695301640255,0.5899199164345403,Negative Binomial,0.095,289,88,0,11,0.07032651,11
NA,5.252112676056338,NA,0.7366174610153421,3.27,6.375746455379483,0.6351233574684902,Negative Binomial,0.313,290,88,1,11,0.07032651,11
NA,2.251864125932063,NA,1.0220095509938747,12.756666666666666,160.94490964692798,0.6048565121412803,Negative Binomial,0.063,291,88,0,13,0.06202945,11
NA,4.523004059539919,NA,0.6895616465141491,3.66,8.277964970809007,0.6548990276738967,Negative Binomial,0.355,292,88,1,13,0.06202945,11
NA,2.3729257641921397,NA,1.1255858931577047,27.453333333333333,895.4740505977203,0.5786713286713286,Negative Binomial,0.032,293,88,0,15,0.0549127,11
NA,4.409792085848424,NA,0.778300266723469,3.8766666666666665,10.290030581039755,0.6265019011406844,Negative Binomial,0.327,294,88,1,15,0.0549127,11
NA,2.347546259050684,NA,0.9451227271982592,86.24,14561.950692243536,0.595442083618917,Negative Binomial,0.004,295,88,0,17,0.04972932,11
NA,3.9949856733524354,NA,0.8049513792143252,3.93,9.372910758965805,0.6124708624708625,Negative Binomial,0.202,296,88,1,17,0.04972932,11
NA,2.4127957931638915,NA,1.0867936521514379,588.1066666666667,877075.3380706144,0.5839084634943698,Negative Binomial,0,297,88,0,19,0.04521718,11
NA,3.808219178082192,NA,0.7618650624452695,5.153333333333333,20.42684459271615,0.6261832639151836,Negative Binomial,0.211,298,88,1,19,0.04521718,11
NA,NA,NA,NA,0,0,NA,Negative Binomial,0,299,88,0,21,0.0414949,11
NA,3.504266873545384,NA,0.9041606744125957,4.933333333333334,20.812899638587712,0.601948195705114,Negative Binomial,0.159,300,88,1,21,0.0414949,11
NA,NA,NA,NA,0,0,NA,Negative Binomial,0,301,88,0,23,0.03825944,11
NA,3.3656597774244834,NA,0.8689181494977473,5.84,27.016914095079233,0.615434577231932,Negative Binomial,0.167,302,88,1,23,0.03825944,11
NA,NA,NA,NA,0,0,NA,Negative Binomial,0,303,88,0,25,0.0357363,11
NA,3.191437802907916,NA,0.953165197938782,5.906666666666666,27.881189880455935,0.5946595798532017,Negative Binomial,0.143,304,88,1,25,0.0357363,11
NA,NA,NA,NA,0,0,NA,Negative Binomial,0,305,88,0,27,0.03324964,11
NA,3.1350906095551894,NA,0.9070784480666758,6.36,36.50748957464554,0.6076589595375722,Negative Binomial,0.108,306,88,1,27,0.03324964,11
NA,NA,NA,NA,0,0,NA,Negative Binomial,0,307,88,0,29,0.03111772,11
NA,3.049645390070922,NA,0.9205149949868757,7.7,48.563803169307754,0.6045865633074935,Negative Binomial,0.16,308,88,1,29,0.03111772,11
NA,4.955455132343447,NA,0.8319591988052355,1.9866666666666666,1.8346844592716152,0.5973163105784263,Negative Binomial,0.533,309,96,0,3,0.15044462,12
NA,11.336697618086395,NA,0.795398121063013,1.8866666666666667,1.5351014734500974,0.5723175812827178,Negative Binomial,0.579,310,96,1,3,0.15044462,12
NA,3.3005551149881045,NA,1.0510249163610341,2.92,6.372243536280234,0.5807904853435848,Negative Binomial,0.353,311,96,0,5,0.11912856,12
NA,8.71686436307375,NA,0.743294050481597,2.2733333333333334,2.687528495968863,0.6140249674594722,Negative Binomial,0.472,312,96,1,5,0.11912856,12
NA,2.933442892358258,NA,1.1553452886213016,4.18,14.219449541284403,0.5718487394957983,Negative Binomial,0.226,313,96,0,7,0.0975731,12
NA,6.984910040626814,NA,0.767373492593688,2.7733333333333334,5.686694467611899,0.6142293311175737,Negative Binomial,0.354,314,96,1,7,0.0975731,12
NA,2.5213310580204777,NA,1.109625975965484,5.296666666666667,20.946110647762023,0.5810490693739425,Negative Binomial,0.166,315,96,0,9,0.08201116,12
NA,6.039488966318235,NA,0.7916745256599592,2.9633333333333334,6.841023074784543,0.6122836538461538,Negative Binomial,0.345,316,96,1,9,0.08201116,12
NA,2.375314861460957,NA,1.1429071326177023,8.116666666666667,48.817069780372535,0.56954754330152,Negative Binomial,0.163,317,96,0,11,0.07032651,12
NA,4.975765306122449,NA,0.791021603015628,3.216666666666667,6.908812899638588,0.6213791335554986,Negative Binomial,0.303,318,96,1,11,0.07032651,12
NA,2.238655462184874,NA,1.1823855047837322,12.666666666666666,138.16402557686962,0.5776088588588588,Negative Binomial,0.063,319,96,0,13,0.06202945,12
NA,4.45520902455209,NA,0.8437715791452982,3.4966666666666666,9.698070614400889,0.6058236520703009,Negative Binomial,0.306,320,96,1,13,0.06202945,12
NA,2.2896825396825395,NA,1.0972268851711178,23.083333333333332,601.6911314984709,0.5824956672443674,Negative Binomial,0.024,321,96,0,15,0.0549127,12
NA,4.10117302052786,NA,0.8918248769880336,4.016666666666667,10.938837920489297,0.600330711476582,Negative Binomial,0.248,322,96,1,15,0.0549127,12
NA,2.1964285714285716,NA,1.2602975586145178,97.02333333333333,45209.53073116486,0.565779748706578,Negative Binomial,0,323,96,0,17,0.04972932,12
NA,4.012846517917512,NA,0.765933395070407,4.266666666666667,14.10063942174034,0.6246840775063185,Negative Binomial,0.215,324,96,1,17,0.04972932,12
NA,2.2975567190226878,NA,1.2010553061249931,798.87,4138655.032293578,0.5666540068363084,Negative Binomial,0,325,96,0,19,0.04521718,12
NA,3.3967517401392113,NA,0.9537073646814258,4.923333333333333,18.713049763691966,0.5975068306010929,Negative Binomial,0.226,326,96,1,19,0.04521718,12
NA,NA,NA,NA,0,0,NA,Negative Binomial,0,327,96,0,21,0.0414949,12
NA,3.3746290801186944,NA,0.977129924620189,5.026666666666666,17.720722824576036,0.5941965267091669,Negative Binomial,0.234,328,96,1,21,0.0414949,12
NA,NA,NA,NA,0,0,NA,Negative Binomial,0,329,96,0,23,0.03825944,12
NA,3.1781376518218623,NA,0.9844437364147113,5.726666666666667,29.323058103975534,0.5952866242038216,Negative Binomial,0.18,330,96,1,23,0.03825944,12
NA,NA,NA,NA,0,0,NA,Negative Binomial,0,331,96,0,25,0.0357363,12
NA,3.0467141726049087,NA,1.08883698861783,6.03,29.44697247706422,0.5745192307692307,Negative Binomial,0.167,332,96,1,25,0.0357363,12
NA,NA,NA,NA,0,0,NA,Negative Binomial,0,333,96,0,27,0.03324964,12
NA,2.9734939759036143,NA,1.0155332028614357,7.15,39.78065054211843,0.588128038897893,Negative Binomial,0.151,334,96,1,27,0.03324964,12
NA,NA,NA,NA,0,0,NA,Negative Binomial,0,335,96,0,29,0.03111772,12
NA,2.8856682769726247,NA,0.9808757397213812,7.1033333333333335,42.528095635251596,0.5938895089285714,Negative Binomial,0.112,336,96,1,29,0.03111772,12
NA,4.662059433310297,NA,0.8602249230031881,2.1366666666666667,2.526761189880456,0.6107693447969167,Negative Binomial,0.532,337,100,0,3,0.15044462,12.5
NA,12.618385650224216,NA,0.7514949746731124,1.8733333333333333,1.4785209897136502,0.59138562137958,Negative Binomial,0.568,338,100,1,3,0.15044462,12.5
NA,3.535483870967742,NA,0.8712599506788208,2.8933333333333335,5.513216569363358,0.613594890510949,Negative Binomial,0.297,339,100,0,5,0.11912856,12.5
NA,8.594797398699349,NA,0.7561263408435123,2.39,3.220583819849875,0.6106454804726151,Negative Binomial,0.452,340,100,1,5,0.11912856,12.5
NA,2.8663829787234043,NA,0.998905721608015,3.75,11.55045871559633,0.5995397862232779,Negative Binomial,0.31,341,100,0,7,0.0975731,12.5
NA,7.140955837870538,NA,0.7268259404273223,2.5933333333333333,3.817803725326661,0.6216113181972213,Negative Binomial,0.42,342,100,1,7,0.0975731,12.5
NA,2.6851535836177476,NA,1.0114812514996114,5.283333333333333,25.24409229913817,0.5908802033682873,Negative Binomial,0.138,343,100,0,9,0.08201116,12.5
NA,6.4006006006006,NA,0.7502454574559617,2.82,5.058482068390325,0.6196631322135685,Negative Binomial,0.289,344,100,1,9,0.08201116,12.5
NA,2.515177065767285,NA,0.9951487317603676,7.55,42.029190992493746,0.5958766342608113,Negative Binomial,0.102,345,100,0,11,0.07032651,12.5
NA,5.265830721003135,NA,0.7368223385152227,3.1633333333333336,6.061706978037253,0.6285569710679842,Negative Binomial,0.319,346,100,1,11,0.07032651,12.5
NA,2.262718932443703,NA,1.0507982792229416,10.896666666666667,142.9584542674451,0.5932546995945448,Negative Binomial,0.095,347,100,0,13,0.06202945,12.5
NA,4.567039106145251,NA,0.8553784890729742,3.5633333333333335,9.327094801223241,0.6066131498470948,Negative Binomial,0.306,348,100,1,13,0.06202945,12.5
NA,2.3338815789473686,NA,1.0437999578762927,19.573333333333334,552.344909646928,0.5878259337561663,Negative Binomial,0.028,349,100,0,15,0.0549127,12.5
NA,4.546977421704297,NA,0.78619587443143,3.703333333333333,9.736769530164025,0.627462758289284,Negative Binomial,0.28,350,100,1,15,0.0549127,12.5
NA,2.288256227758007,NA,1.113823089141875,54.723333333333336,4494.859171531832,0.5960342146189735,Negative Binomial,0,351,100,0,17,0.04972932,12.5
NA,4.1688481675392675,NA,0.723493048696005,4.24,15.38188490408674,0.6358712715855573,Negative Binomial,0.215,352,100,1,17,0.04972932,12.5
NA,2.2983230361871136,NA,1.2396990502320748,293.33666666666664,350341.12092299137,0.5673963133640553,Negative Binomial,0,353,100,0,19,0.04521718,12.5
NA,3.7705156136528686,NA,0.853837180155186,4.82,15.460483736447038,0.6104583975346687,Negative Binomial,0.226,354,100,1,19,0.04521718,12.5
NA,NA,NA,NA,0,0,NA,Negative Binomial,0,355,100,0,21,0.0414949,12.5
NA,3.550106609808102,NA,0.7988482368561832,4.89,15.290642201834862,0.6251251251251251,Negative Binomial,0.177,356,100,1,21,0.0414949,12.5
NA,NA,NA,NA,0,0,NA,Negative Binomial,0,357,100,0,23,0.03825944,12.5
NA,3.1996766370250604,NA,0.8949273198676794,5.656666666666666,23.745243258270783,0.6074406265790804,Negative Binomial,0.192,358,100,1,23,0.03825944,12.5
NA,NA,NA,NA,0,0,NA,Negative Binomial,0,359,100,0,25,0.0357363,12.5
NA,3.1920480120030006,NA,0.8664038558215758,5.223333333333334,18.38877953850431,0.6178025851938895,Negative Binomial,0.194,360,100,1,25,0.0357363,12.5
NA,NA,NA,NA,0,0,NA,Negative Binomial,0,361,100,0,27,0.03324964,12.5
NA,3.1612390786338365,NA,0.9552995708145464,6.533333333333333,33.69029747011398,0.5920226130653267,Negative Binomial,0.154,362,100,1,27,0.03324964,12.5
NA,NA,NA,NA,0,0,NA,Negative Binomial,0,363,100,0,29,0.03111772,12.5
NA,3.1231422505307855,NA,0.8321788447722404,7.14,34.40240200166806,0.6105823702696578,Negative Binomial,0.159,364,100,1,29,0.03111772,12.5
NA,5.527308192457737,NA,0.7641377751207667,2.0733333333333333,2.123058103975535,0.6168391953887777,Negative Binomial,0.473,365,120,0,3,0.15044462,15
NA,14.364750633981403,NA,0.7514191030527463,1.86,1.4616180150125104,0.590696442757525,Negative Binomial,0.58,366,120,1,3,0.15044462,15
NA,4.229183187946075,NA,0.8203568035802757,2.933333333333333,5.833750347511815,0.6298049878117382,Negative Binomial,0.339,367,120,0,5,0.11912856,15
NA,10.715925394548064,NA,0.6611943886885354,2.33,3.4506422018348624,0.6352813852813853,Negative Binomial,0.51,368,120,1,5,0.11912856,15
NA,3.1740121580547114,NA,0.8592383476364768,3.89,11.901150959132611,0.6094685180751735,Negative Binomial,0.282,369,120,0,7,0.0975731,15
NA,8.530655391120508,NA,0.6985503182399169,2.63,4.209941618015012,0.6131505576208178,Negative Binomial,0.392,370,120,1,7,0.0975731,15
NA,2.8340048348106364,NA,0.9957950400336267,5.64,24.257281067556296,0.5941143019618993,Negative Binomial,0.197,371,120,0,9,0.08201116,15
NA,7.602373887240356,NA,0.7080410948760966,2.8666666666666667,4.672782874617737,0.6442622950819672,Negative Binomial,0.33,372,120,1,9,0.08201116,15
NA,2.821197411003236,NA,0.9808456523163307,6.35,37.69891576313594,0.6066102667049039,Negative Binomial,0.162,373,120,0,11,0.07032651,15
NA,6.877871148459384,NA,0.7061466598601092,3.0433333333333334,6.853833750347512,0.6263134316201027,Negative Binomial,0.307,374,120,1,11,0.07032651,15
