n,sim,k_obs,k,mu,N,k_true_name
243,49,0.44085922059229193,0.7000000000000001,5,75,True k = 0.7
243,50,0.7386049788185864,0.7000000000000001,5,75,True k = 0.7
243,51,1.1401229072567252,0.7000000000000001,5,75,True k = 0.7
243,52,0.7870470176426355,0.7000000000000001,5,75,True k = 0.7
243,53,0.7634943421177818,0.7000000000000001,5,75,True k = 0.7
243,54,0.7864792136268779,0.7000000000000001,5,75,True k = 0.7
243,55,0.569552356800341,0.7000000000000001,5,75,True k = 0.7
243,56,0.7172026956505472,0.7000000000000001,5,75,True k = 0.7
243,57,0.6914063982360585,0.7000000000000001,5,75,True k = 0.7
243,58,0.7970957278301074,0.7000000000000001,5,75,True k = 0.7
243,59,0.7234009103030368,0.7000000000000001,5,75,True k = 0.7
243,60,0.9774937704872997,0.7000000000000001,5,75,True k = 0.7
243,61,0.6411705419184447,0.7000000000000001,5,75,True k = 0.7
243,62,0.7003647271091213,0.7000000000000001,5,75,True k = 0.7
243,63,0.6981370653622389,0.7000000000000001,5,75,True k = 0.7
243,64,0.680057543932224,0.7000000000000001,5,75,True k = 0.7
243,65,0.7011586465079386,0.7000000000000001,5,75,True k = 0.7
243,66,0.6805933074496477,0.7000000000000001,5,75,True k = 0.7
243,67,1.0210613117417984,0.7000000000000001,5,75,True k = 0.7
243,68,0.7830901042469741,0.7000000000000001,5,75,True k = 0.7
243,69,0.7355609388649349,0.7000000000000001,5,75,True k = 0.7
243,70,0.8611202250168273,0.7000000000000001,5,75,True k = 0.7
243,71,0.9400986598911564,0.7000000000000001,5,75,True k = 0.7
243,72,0.7298301732134875,0.7000000000000001,5,75,True k = 0.7
243,73,0.45928737111544354,0.7000000000000001,5,75,True k = 0.7
243,74,0.7851144530790255,0.7000000000000001,5,75,True k = 0.7
243,75,0.8751910957998165,0.7000000000000001,5,75,True k = 0.7
243,76,0.6550846197379339,0.7000000000000001,5,75,True k = 0.7
243,77,0.5965292182414178,0.7000000000000001,5,75,True k = 0.7
243,78,0.6033893864552475,0.7000000000000001,5,75,True k = 0.7
243,79,0.5135001532608202,0.7000000000000001,5,75,True k = 0.7
243,80,1.047797531829654,0.7000000000000001,5,75,True k = 0.7
243,81,0.5968381723637743,0.7000000000000001,5,75,True k = 0.7
243,82,0.6163026706394635,0.7000000000000001,5,75,True k = 0.7
243,83,0.5507529734635468,0.7000000000000001,5,75,True k = 0.7
243,84,0.4613998887024005,0.7000000000000001,5,75,True k = 0.7
243,85,0.6013149796120544,0.7000000000000001,5,75,True k = 0.7
243,86,0.5661942285484952,0.7000000000000001,5,75,True k = 0.7
243,87,0.5957600949049149,0.7000000000000001,5,75,True k = 0.7
243,88,0.6018541918411707,0.7000000000000001,5,75,True k = 0.7
243,89,0.6809364283934101,0.7000000000000001,5,75,True k = 0.7
243,90,0.6907343969209182,0.7000000000000001,5,75,True k = 0.7
243,91,0.6991459997365225,0.7000000000000001,5,75,True k = 0.7
243,92,0.6070438796107192,0.7000000000000001,5,75,True k = 0.7
243,93,0.6489766049053645,0.7000000000000001,5,75,True k = 0.7
243,94,0.6186252759010367,0.7000000000000001,5,75,True k = 0.7
243,95,0.572081159317613,0.7000000000000001,5,75,True k = 0.7
243,96,0.8124452302966753,0.7000000000000001,5,75,True k = 0.7
243,97,0.9990124273946671,0.7000000000000001,5,75,True k = 0.7
243,98,0.692346550067815,0.7000000000000001,5,75,True k = 0.7
243,99,0.7768319684322424,0.7000000000000001,5,75,True k = 0.7
243,100,0.9213418981650677,0.7000000000000001,5,75,True k = 0.7
244,1,0.6156352948150362,0.7000000000000001,5,100,True k = 0.7
244,2,0.7412865299560484,0.7000000000000001,5,100,True k = 0.7
244,3,0.6328896783385312,0.7000000000000001,5,100,True k = 0.7
244,4,0.7386941236213955,0.7000000000000001,5,100,True k = 0.7
244,5,0.664037587855219,0.7000000000000001,5,100,True k = 0.7
244,6,0.6032737661166623,0.7000000000000001,5,100,True k = 0.7
244,7,0.6183864588603502,0.7000000000000001,5,100,True k = 0.7
244,8,0.671781117183376,0.7000000000000001,5,100,True k = 0.7
244,9,0.6463820638741423,0.7000000000000001,5,100,True k = 0.7
244,10,0.6065328864615342,0.7000000000000001,5,100,True k = 0.7
244,11,0.44920233984068303,0.7000000000000001,5,100,True k = 0.7
244,12,0.8332146152311649,0.7000000000000001,5,100,True k = 0.7
244,13,0.7366638172082334,0.7000000000000001,5,100,True k = 0.7
244,14,0.7233904225152006,0.7000000000000001,5,100,True k = 0.7
244,15,0.5683786248250906,0.7000000000000001,5,100,True k = 0.7
244,16,0.6427548464842663,0.7000000000000001,5,100,True k = 0.7
244,17,0.7630005527299482,0.7000000000000001,5,100,True k = 0.7
244,18,0.6758442601931142,0.7000000000000001,5,100,True k = 0.7
244,19,0.5052999662987282,0.7000000000000001,5,100,True k = 0.7
244,20,0.7369440246629886,0.7000000000000001,5,100,True k = 0.7
244,21,0.6289833367336943,0.7000000000000001,5,100,True k = 0.7
244,22,0.798308495790421,0.7000000000000001,5,100,True k = 0.7
244,23,0.8163608073063049,0.7000000000000001,5,100,True k = 0.7
244,24,0.8232120310802317,0.7000000000000001,5,100,True k = 0.7
244,25,0.7890106435319233,0.7000000000000001,5,100,True k = 0.7
244,26,0.6878058405281391,0.7000000000000001,5,100,True k = 0.7
244,27,0.584880385931686,0.7000000000000001,5,100,True k = 0.7
244,28,1.1016217205175984,0.7000000000000001,5,100,True k = 0.7
244,29,0.6170933386146836,0.7000000000000001,5,100,True k = 0.7
244,30,0.690451511175225,0.7000000000000001,5,100,True k = 0.7
244,31,0.5528374176126823,0.7000000000000001,5,100,True k = 0.7
244,32,0.7648018832848931,0.7000000000000001,5,100,True k = 0.7
244,33,0.6388034973380262,0.7000000000000001,5,100,True k = 0.7
244,34,0.7398399581637638,0.7000000000000001,5,100,True k = 0.7
244,35,0.7817006305355952,0.7000000000000001,5,100,True k = 0.7
244,36,0.9286846869711384,0.7000000000000001,5,100,True k = 0.7
244,37,0.5126782373135472,0.7000000000000001,5,100,True k = 0.7
244,38,0.8470406030955054,0.7000000000000001,5,100,True k = 0.7
244,39,0.7409944340967232,0.7000000000000001,5,100,True k = 0.7
244,40,0.6593033162532588,0.7000000000000001,5,100,True k = 0.7
244,41,0.6210270930503308,0.7000000000000001,5,100,True k = 0.7
244,42,0.680801437315986,0.7000000000000001,5,100,True k = 0.7
244,43,0.6762735867478021,0.7000000000000001,5,100,True k = 0.7
244,44,0.7786348110069677,0.7000000000000001,5,100,True k = 0.7
244,45,0.7175709983481363,0.7000000000000001,5,100,True k = 0.7
244,46,0.6650316979609909,0.7000000000000001,5,100,True k = 0.7
244,47,0.802536862851478,0.7000000000000001,5,100,True k = 0.7
244,48,0.6861046883301221,0.7000000000000001,5,100,True k = 0.7
244,49,0.725143385433808,0.7000000000000001,5,100,True k = 0.7
244,50,0.6681760364202131,0.7000000000000001,5,100,True k = 0.7
244,51,0.681466426530793,0.7000000000000001,5,100,True k = 0.7
244,52,0.8387263957235819,0.7000000000000001,5,100,True k = 0.7
244,53,0.7409758555368996,0.7000000000000001,5,100,True k = 0.7
244,54,0.7101841344062331,0.7000000000000001,5,100,True k = 0.7
244,55,0.45430320138407637,0.7000000000000001,5,100,True k = 0.7
244,56,0.6072167004237714,0.7000000000000001,5,100,True k = 0.7
244,57,0.6529951407158081,0.7000000000000001,5,100,True k = 0.7
244,58,0.9766448773723102,0.7000000000000001,5,100,True k = 0.7
244,59,0.89468789904518,0.7000000000000001,5,100,True k = 0.7
244,60,0.7635365351186052,0.7000000000000001,5,100,True k = 0.7
244,61,0.6135083469759778,0.7000000000000001,5,100,True k = 0.7
244,62,0.6434624545498682,0.7000000000000001,5,100,True k = 0.7
244,63,0.9229740742956771,0.7000000000000001,5,100,True k = 0.7
244,64,0.6370236860475389,0.7000000000000001,5,100,True k = 0.7
244,65,0.7547902504329587,0.7000000000000001,5,100,True k = 0.7
244,66,1.0175552914293138,0.7000000000000001,5,100,True k = 0.7
244,67,0.6741083980662935,0.7000000000000001,5,100,True k = 0.7
244,68,0.7680753842843747,0.7000000000000001,5,100,True k = 0.7
244,69,0.8613798443573636,0.7000000000000001,5,100,True k = 0.7
244,70,0.7745144038668738,0.7000000000000001,5,100,True k = 0.7
244,71,0.648415028715808,0.7000000000000001,5,100,True k = 0.7
244,72,0.7545733841155934,0.7000000000000001,5,100,True k = 0.7
244,73,0.7970210298164827,0.7000000000000001,5,100,True k = 0.7
244,74,0.8141175673442023,0.7000000000000001,5,100,True k = 0.7
244,75,0.7683898882713733,0.7000000000000001,5,100,True k = 0.7
244,76,0.542957125276464,0.7000000000000001,5,100,True k = 0.7
244,77,0.8572569490134285,0.7000000000000001,5,100,True k = 0.7
244,78,0.7450473266492815,0.7000000000000001,5,100,True k = 0.7
244,79,0.9789942518978317,0.7000000000000001,5,100,True k = 0.7
244,80,0.8745793360087001,0.7000000000000001,5,100,True k = 0.7
244,81,0.5891309934619224,0.7000000000000001,5,100,True k = 0.7
244,82,0.9638051153659732,0.7000000000000001,5,100,True k = 0.7
244,83,0.6233126193839911,0.7000000000000001,5,100,True k = 0.7
244,84,0.920697827153529,0.7000000000000001,5,100,True k = 0.7
244,85,0.714270216198656,0.7000000000000001,5,100,True k = 0.7
244,86,0.6294054102733552,0.7000000000000001,5,100,True k = 0.7
244,87,0.7803758731505085,0.7000000000000001,5,100,True k = 0.7
244,88,0.5885635408279721,0.7000000000000001,5,100,True k = 0.7
244,89,0.6469125381651528,0.7000000000000001,5,100,True k = 0.7
244,90,0.7539569348225797,0.7000000000000001,5,100,True k = 0.7
244,91,0.5226835245639286,0.7000000000000001,5,100,True k = 0.7
244,92,0.6125146405772449,0.7000000000000001,5,100,True k = 0.7
244,93,0.8837750761633486,0.7000000000000001,5,100,True k = 0.7
244,94,0.8277151024511972,0.7000000000000001,5,100,True k = 0.7
244,95,0.6337027594362539,0.7000000000000001,5,100,True k = 0.7
244,96,0.534811693598536,0.7000000000000001,5,100,True k = 0.7
244,97,0.8388149581239335,0.7000000000000001,5,100,True k = 0.7
244,98,0.7800902089376893,0.7000000000000001,5,100,True k = 0.7
244,99,0.7850557498664268,0.7000000000000001,5,100,True k = 0.7
244,100,0.5095516660628303,0.7000000000000001,5,100,True k = 0.7
245,1,0.7547018129106201,0.7000000000000001,5,200,True k = 0.7
245,2,0.6530783901303222,0.7000000000000001,5,200,True k = 0.7
245,3,0.5931161800451739,0.7000000000000001,5,200,True k = 0.7
245,4,0.6131516646346143,0.7000000000000001,5,200,True k = 0.7
245,5,0.7112804905000555,0.7000000000000001,5,200,True k = 0.7
245,6,0.7282467567924984,0.7000000000000001,5,200,True k = 0.7
245,7,0.5967515007219112,0.7000000000000001,5,200,True k = 0.7
245,8,0.6396858421961122,0.7000000000000001,5,200,True k = 0.7
245,9,0.6093910358034276,0.7000000000000001,5,200,True k = 0.7
245,10,0.7854819829530456,0.7000000000000001,5,200,True k = 0.7
245,11,0.6026568181229789,0.7000000000000001,5,200,True k = 0.7
245,12,0.6677517297530735,0.7000000000000001,5,200,True k = 0.7
245,13,0.8109477582218219,0.7000000000000001,5,200,True k = 0.7
245,14,0.8228017543962866,0.7000000000000001,5,200,True k = 0.7
245,15,0.7665737072541217,0.7000000000000001,5,200,True k = 0.7
245,16,0.6288164450595007,0.7000000000000001,5,200,True k = 0.7
245,17,0.7680694621545257,0.7000000000000001,5,200,True k = 0.7
245,18,0.6784350117263013,0.7000000000000001,5,200,True k = 0.7
245,19,0.5913563365426213,0.7000000000000001,5,200,True k = 0.7
245,20,0.7730254506070352,0.7000000000000001,5,200,True k = 0.7
245,21,0.6553201255325967,0.7000000000000001,5,200,True k = 0.7
245,22,0.6224799052345323,0.7000000000000001,5,200,True k = 0.7
245,23,0.6681490520772638,0.7000000000000001,5,200,True k = 0.7
245,24,0.7179897423625896,0.7000000000000001,5,200,True k = 0.7
245,25,0.8300345898862944,0.7000000000000001,5,200,True k = 0.7
245,26,0.6464509745614382,0.7000000000000001,5,200,True k = 0.7
245,27,0.6269034498840182,0.7000000000000001,5,200,True k = 0.7
245,28,0.9000104242491237,0.7000000000000001,5,200,True k = 0.7
245,29,0.6901370388678193,0.7000000000000001,5,200,True k = 0.7
245,30,0.7713528061373202,0.7000000000000001,5,200,True k = 0.7
245,31,0.8424669204114626,0.7000000000000001,5,200,True k = 0.7
245,32,0.6971320034176075,0.7000000000000001,5,200,True k = 0.7
245,33,0.6936219127243292,0.7000000000000001,5,200,True k = 0.7
245,34,0.6387015310855972,0.7000000000000001,5,200,True k = 0.7
245,35,0.7481643953671427,0.7000000000000001,5,200,True k = 0.7
245,36,0.7528252476188396,0.7000000000000001,5,200,True k = 0.7
245,37,0.8218774977720565,0.7000000000000001,5,200,True k = 0.7
245,38,0.8101754926462834,0.7000000000000001,5,200,True k = 0.7
245,39,0.6500211395337966,0.7000000000000001,5,200,True k = 0.7
245,40,0.8196130584214715,0.7000000000000001,5,200,True k = 0.7
245,41,0.7356087451562502,0.7000000000000001,5,200,True k = 0.7
245,42,0.6363195627093715,0.7000000000000001,5,200,True k = 0.7
245,43,0.8151329528383346,0.7000000000000001,5,200,True k = 0.7
245,44,0.5998642576129759,0.7000000000000001,5,200,True k = 0.7
245,45,0.7897460115063225,0.7000000000000001,5,200,True k = 0.7
245,46,0.6223303223165005,0.7000000000000001,5,200,True k = 0.7
245,47,0.5614459568312687,0.7000000000000001,5,200,True k = 0.7
245,48,0.9205116830233523,0.7000000000000001,5,200,True k = 0.7
245,49,0.6902490363088821,0.7000000000000001,5,200,True k = 0.7
245,50,0.6284170875879651,0.7000000000000001,5,200,True k = 0.7
245,51,0.8732528223068438,0.7000000000000001,5,200,True k = 0.7
245,52,0.6385324777334977,0.7000000000000001,5,200,True k = 0.7
245,53,0.7511336565171519,0.7000000000000001,5,200,True k = 0.7
245,54,0.7647451270759811,0.7000000000000001,5,200,True k = 0.7
245,55,0.8035327696980354,0.7000000000000001,5,200,True k = 0.7
245,56,0.7989744510384483,0.7000000000000001,5,200,True k = 0.7
245,57,0.656949372291651,0.7000000000000001,5,200,True k = 0.7
245,58,0.7045476097413409,0.7000000000000001,5,200,True k = 0.7
245,59,0.6631412560495532,0.7000000000000001,5,200,True k = 0.7
245,60,0.8476773873351239,0.7000000000000001,5,200,True k = 0.7
245,61,0.6526252545912663,0.7000000000000001,5,200,True k = 0.7
245,62,0.6868412580792465,0.7000000000000001,5,200,True k = 0.7
245,63,0.6440644271749348,0.7000000000000001,5,200,True k = 0.7
245,64,0.6722510981262407,0.7000000000000001,5,200,True k = 0.7
245,65,0.6197534275088957,0.7000000000000001,5,200,True k = 0.7
245,66,0.6514913022050381,0.7000000000000001,5,200,True k = 0.7
245,67,0.7767067020496051,0.7000000000000001,5,200,True k = 0.7
245,68,0.5631309622951702,0.7000000000000001,5,200,True k = 0.7
245,69,0.7987596295115102,0.7000000000000001,5,200,True k = 0.7
245,70,0.716112020828446,0.7000000000000001,5,200,True k = 0.7
245,71,0.8361820585726294,0.7000000000000001,5,200,True k = 0.7
245,72,0.6161716638934107,0.7000000000000001,5,200,True k = 0.7
245,73,0.9514069889238659,0.7000000000000001,5,200,True k = 0.7
245,74,0.6642285911235861,0.7000000000000001,5,200,True k = 0.7
245,75,0.6774931265540377,0.7000000000000001,5,200,True k = 0.7
245,76,0.717359221229713,0.7000000000000001,5,200,True k = 0.7
245,77,0.6307826500504383,0.7000000000000001,5,200,True k = 0.7
245,78,0.7509806739755898,0.7000000000000001,5,200,True k = 0.7
245,79,0.8015684141376451,0.7000000000000001,5,200,True k = 0.7
245,80,0.8623772180205093,0.7000000000000001,5,200,True k = 0.7
245,81,0.7133956344433366,0.7000000000000001,5,200,True k = 0.7
245,82,0.6981705480102015,0.7000000000000001,5,200,True k = 0.7
245,83,0.7366972399138096,0.7000000000000001,5,200,True k = 0.7
245,84,0.5368429537986426,0.7000000000000001,5,200,True k = 0.7
245,85,0.6982657587035898,0.7000000000000001,5,200,True k = 0.7
245,86,0.5502022263404923,0.7000000000000001,5,200,True k = 0.7
245,87,0.7342029704582841,0.7000000000000001,5,200,True k = 0.7
245,88,0.7291107117143397,0.7000000000000001,5,200,True k = 0.7
245,89,0.9143130119930739,0.7000000000000001,5,200,True k = 0.7
245,90,0.5865784859249635,0.7000000000000001,5,200,True k = 0.7
245,91,0.8142956750198923,0.7000000000000001,5,200,True k = 0.7
245,92,0.7004937827353961,0.7000000000000001,5,200,True k = 0.7
245,93,0.7419412244565875,0.7000000000000001,5,200,True k = 0.7
245,94,0.6876856666136509,0.7000000000000001,5,200,True k = 0.7
245,95,0.7056527496600846,0.7000000000000001,5,200,True k = 0.7
245,96,0.6199047959227808,0.7000000000000001,5,200,True k = 0.7
245,97,0.715436271999341,0.7000000000000001,5,200,True k = 0.7
245,98,0.6346790303298329,0.7000000000000001,5,200,True k = 0.7
245,99,0.6194415273386171,0.7000000000000001,5,200,True k = 0.7
245,100,0.8189618485813505,0.7000000000000001,5,200,True k = 0.7
246,1,1.3998658860016098,0.8,2,25,True k = 0.8
246,2,2.3216147427646447,0.8,2,25,True k = 0.8
246,3,0.5172381794521587,0.8,2,25,True k = 0.8
246,4,0.7755702317538916,0.8,2,25,True k = 0.8
246,5,1.086106729312071,0.8,2,25,True k = 0.8
246,6,1.7857339326162,0.8,2,25,True k = 0.8
246,7,1.1622035226654228,0.8,2,25,True k = 0.8
246,8,3.508371280623436,0.8,2,25,True k = 0.8
246,9,0.7644693448299319,0.8,2,25,True k = 0.8
246,10,1.2739959518625732,0.8,2,25,True k = 0.8
246,11,0.3976886534515423,0.8,2,25,True k = 0.8
246,12,0.5239072940094259,0.8,2,25,True k = 0.8
246,13,0.6169458760775728,0.8,2,25,True k = 0.8
246,14,1.8576959151712602,0.8,2,25,True k = 0.8
246,15,1.1156478361991287,0.8,2,25,True k = 0.8
246,16,1.092799020912123,0.8,2,25,True k = 0.8
246,17,1.2369943897858464,0.8,2,25,True k = 0.8
246,18,0.9940642783477349,0.8,2,25,True k = 0.8
246,19,1.1158349699835086,0.8,2,25,True k = 0.8
246,20,0.6705840061822438,0.8,2,25,True k = 0.8
246,21,0.7874395753491165,0.8,2,25,True k = 0.8
246,22,0.9110545375662746,0.8,2,25,True k = 0.8
246,23,0.3937168146302635,0.8,2,25,True k = 0.8
246,24,0.993932004184969,0.8,2,25,True k = 0.8
246,25,0.5754758674828313,0.8,2,25,True k = 0.8
246,26,0.6086982802067161,0.8,2,25,True k = 0.8
246,27,1.6178366301959655,0.8,2,25,True k = 0.8
246,28,0.5518012339718428,0.8,2,25,True k = 0.8
246,29,0.7284328497688927,0.8,2,25,True k = 0.8
246,30,1.0705199433565056,0.8,2,25,True k = 0.8
246,31,0.9813567205109667,0.8,2,25,True k = 0.8
246,32,0.5257364600161902,0.8,2,25,True k = 0.8
246,33,2.0925857335540523,0.8,2,25,True k = 0.8
246,34,2.6804071857561826,0.8,2,25,True k = 0.8
246,35,0.8587947424067622,0.8,2,25,True k = 0.8
246,36,0.7995457717009216,0.8,2,25,True k = 0.8
246,37,2.104310110677113,0.8,2,25,True k = 0.8
246,38,1.1086252035495885,0.8,2,25,True k = 0.8
246,39,0.7729259522020091,0.8,2,25,True k = 0.8
246,40,1.1504683905006403,0.8,2,25,True k = 0.8
246,41,0.6777817287966025,0.8,2,25,True k = 0.8
246,42,0.8510578764502582,0.8,2,25,True k = 0.8
246,43,1.552216516674376,0.8,2,25,True k = 0.8
246,44,1.2821810944338081,0.8,2,25,True k = 0.8
246,45,4.210582546617348,0.8,2,25,True k = 0.8
246,46,4.002451710263065,0.8,2,25,True k = 0.8
246,47,1.1391716061559365,0.8,2,25,True k = 0.8
246,48,0.611422690737324,0.8,2,25,True k = 0.8
246,49,0.5444047004872762,0.8,2,25,True k = 0.8
246,50,1.1362640817869412,0.8,2,25,True k = 0.8
246,51,1.8409067347031356,0.8,2,25,True k = 0.8
246,52,0.643558338906666,0.8,2,25,True k = 0.8
246,53,0.9748578805255759,0.8,2,25,True k = 0.8
246,54,0.5906190277313752,0.8,2,25,True k = 0.8
246,55,1.09882877513444,0.8,2,25,True k = 0.8
246,56,0.7465185349805533,0.8,2,25,True k = 0.8
246,57,0.5899204923085997,0.8,2,25,True k = 0.8
246,58,1.019528123932342,0.8,2,25,True k = 0.8
246,59,0.6155481028033138,0.8,2,25,True k = 0.8
246,60,1.189858436401908,0.8,2,25,True k = 0.8
246,61,0.4221170636225037,0.8,2,25,True k = 0.8
246,62,0.7606929216305056,0.8,2,25,True k = 0.8
246,63,0.39120410233776864,0.8,2,25,True k = 0.8
246,64,1.647060991432533,0.8,2,25,True k = 0.8
246,65,1.1866930242741407,0.8,2,25,True k = 0.8
246,66,0.76090602901129,0.8,2,25,True k = 0.8
246,67,0.6739106043126339,0.8,2,25,True k = 0.8
